교육지원청,"정보공시 학교코드",학교명,지역,학급수(계),학생수(계),"특수학급 학급수","특수학급 학생수",학교급코드,학교구분,공시연도
서울특별시북부교육지원청,S010001790,서울태릉초등학교,노원구,41,858,1,7,2,초,2023
서울특별시서부교육지원청,S010001968,서울갈현초등학교,은평구,45,988,2,10,2,초,2023
서울특별시서부교육지원청,S010001969,서울고은초등학교,서대문구,25,476,2,8,2,초,2023
서울특별시서부교육지원청,S010001970,서울공덕초등학교,마포구,34,724,2,12,2,초,2023
서울특별시서부교육지원청,S010001971,서울구산초등학교,은평구,42,887,3,14,2,초,2023
서울특별시서부교육지원청,S010001972,서울금화초등학교,서대문구,23,458,2,10,2,초,2023
서울특별시서부교육지원청,S010001973,서울녹번초등학교,은평구,36,755,2,4,2,초,2023
서울특별시서부교육지원청,S010001974,서울대신초등학교,서대문구,13,186,1,7,2,초,2023
서울특별시서부교육지원청,S010001975,서울대은초등학교,은평구,11,161,1,5,2,초,2023
서울특별시서부교육지원청,S010001976,서울대조초등학교,은평구,36,770,2,15,2,초,2023
서울특별시서부교육지원청,S010001978,서울마포초등학교,마포구,33,694,2,4,2,초,2023
서울특별시서부교육지원청,S010001980,서울미동초등학교,서대문구,18,302,1,2,2,초,2023
서울특별시서부교육지원청,S010001981,서울북가좌초등학교,서대문구,55,1181,2,15,2,초,2023
서울특별시서부교육지원청,S010001982,서울북성초등학교,서대문구,43,970,1,3,2,초,2023
서울특별시서부교육지원청,S010001983,서울북한산초등학교,은평구,8,116,1,3,2,초,2023
서울특별시서부교육지원청,S010001984,서울불광초등학교,은평구,35,696,3,6,2,초,2023
서울특별시서부교육지원청,S010001985,서울상신초등학교,은평구,30,611,2,8,2,초,2023
서울특별시서부교육지원청,S010001986,서울상암초등학교,마포구,24,507,1,1,2,초,2023
서울특별시서부교육지원청,S010001987,서울서강초등학교,마포구,48,1056,2,5,2,초,2023
서울특별시서부교육지원청,S010001988,서울서교초등학교,마포구,20,376,1,3,2,초,2023
서울특별시서부교육지원청,S010001989,서울성산초등학교,마포구,31,661,2,10,2,초,2023
서울특별시서부교육지원청,S010001990,서울성서초등학교,마포구,25,481,2,8,2,초,2023
서울특별시서부교육지원청,S010001992,서울소의초등학교,마포구,22,450,1,7,2,초,2023
서울특별시서부교육지원청,S010001993,서울수색초등학교,은평구,24,271,1,3,2,초,2023
서울특별시서부교육지원청,S010001994,서울신도초등학교,은평구,44,1004,1,7,2,초,2023
서울특별시서부교육지원청,S010001995,서울신북초등학교,마포구,35,713,2,3,2,초,2023
서울특별시서부교육지원청,S010001996,서울신사초등학교,은평구,19,381,2,11,2,초,2023
서울특별시서부교육지원청,S010001997,서울신석초등학교,마포구,32,656,2,9,2,초,2023
서울특별시서부교육지원청,S010001998,서울아현초등학교,마포구,34,661,2,6,2,초,2023
서울특별시서부교육지원청,S010001999,서울안산초등학교,서대문구,34,642,2,11,2,초,2023
서울특별시서부교육지원청,S010002001,서울연가초등학교,서대문구,66,1555,2,13,2,초,2023
서울특별시서부교육지원청,S010002002,서울연신초등학교,은평구,15,244,2,9,2,초,2023
서울특별시서부교육지원청,S010002003,서울연은초등학교,은평구,31,788,2,5,2,초,2023
서울특별시서부교육지원청,S010002004,서울연천초등학교,은평구,14,229,2,12,2,초,2023
서울특별시서부교육지원청,S010002005,서울연희초등학교,서대문구,32,675,2,9,2,초,2023
서울특별시서부교육지원청,S010002006,서울염리초등학교,마포구,59,1447,2,8,2,초,2023
서울특별시서부교육지원청,S010002007,서울용강초등학교,마포구,27,540,2,11,2,초,2023
서울특별시서부교육지원청,S010002008,서울은평초등학교,은평구,45,936,2,12,2,초,2023
서울특별시서부교육지원청,S010002009,서울응암초등학교,은평구,41,864,3,20,2,초,2023
서울특별시서부교육지원청,S010002010,서울인왕초등학교,서대문구,24,505,1,3,2,초,2023
서울특별시서부교육지원청,S010002011,서울중동초등학교,마포구,25,476,2,7,2,초,2023
서울특별시서부교육지원청,S010002012,서울증산초등학교,은평구,34,711,2,5,2,초,2023
서울특별시서부교육지원청,S010002013,서울창서초등학교,서대문구,12,163,2,3,2,초,2023
서울특별시서부교육지원청,S010002014,서울창천초등학교,마포구,12,169,2,5,2,초,2023
서울특별시서부교육지원청,S010002015,서울한서초등학교,마포구,44,815,1,3,2,초,2023
서울특별시서부교육지원청,S010002016,서울홍연초등학교,서대문구,29,564,2,6,2,초,2023
서울특별시서부교육지원청,S010002017,서울홍은초등학교,서대문구,19,342,2,10,2,초,2023
서울특별시서부교육지원청,S010002018,서울홍제초등학교,서대문구,40,854,2,12,2,초,2023
서울특별시성동광진교육지원청,S010002164,서울경동초등학교,성동구,39,801,2,12,2,초,2023
서울특별시성동광진교육지원청,S010002165,서울경수초등학교,성동구,14,217,2,7,2,초,2023
서울특별시성동광진교육지원청,S010002166,서울경일초등학교,성동구,17,216,1,3,2,초,2023
서울특별시성동광진교육지원청,S010002168,서울광장초등학교,광진구,17,319,2,12,2,초,2023
서울특별시성동광진교육지원청,S010002170,서울구의초등학교,광진구,27,528,2,14,2,초,2023
서울특별시성동광진교육지원청,S010002171,서울금북초등학교,성동구,37,734,2,12,2,초,2023
서울특별시성동광진교육지원청,S010002172,서울금옥초등학교,성동구,18,312,2,6,2,초,2023
서울특별시성동광진교육지원청,S010002173,서울금호초등학교,성동구,30,582,2,11,2,초,2023
서울특별시성동광진교육지원청,S010002174,서울동명초등학교,성동구,17,268,2,15,2,초,2023
서울특별시성동광진교육지원청,S010002175,서울동의초등학교,광진구,34,662,2,9,2,초,2023
서울특별시성동광진교육지원청,S010002177,서울무학초등학교,성동구,26,458,2,11,2,초,2023
서울특별시성동광진교육지원청,S010002178,서울사근초등학교,성동구,13,162,2,10,2,초,2023
서울특별시성동광진교육지원청,S010002179,서울성수초등학교,성동구,18,245,1,5,2,초,2023
서울특별시성동광진교육지원청,S010002180,서울성자초등학교,광진구,25,535,1,2,2,초,2023
서울특별시성동광진교육지원청,S010002181,서울신양초등학교,광진구,27,475,2,8,2,초,2023
서울특별시성동광진교육지원청,S010002182,서울신자초등학교,광진구,19,304,2,8,2,초,2023
서울특별시성동광진교육지원청,S010002183,서울양남초등학교,광진구,13,145,2,9,2,초,2023
서울특별시성동광진교육지원청,S010002184,서울옥수초등학교,성동구,28,532,2,5,2,초,2023
서울특별시성동광진교육지원청,S010002185,서울옥정초등학교,성동구,34,698,2,9,2,초,2023
서울특별시성동광진교육지원청,S010002186,서울용곡초등학교,광진구,22,437,1,4,2,초,2023
서울특별시성동광진교육지원청,S010002187,서울용답초등학교,성동구,15,215,2,8,2,초,2023
서울특별시성동광진교육지원청,S010002188,서울용마초등학교,광진구,49,1034,2,12,2,초,2023
서울특별시성동광진교육지원청,S010002190,서울자양초등학교,광진구,22,460,1,5,2,초,2023
서울특별시성동광진교육지원청,S010002191,서울장안초등학교,광진구,28,528,2,13,2,초,2023
서울특별시성동광진교육지원청,S010002192,서울중광초등학교,광진구,14,245,1,11,2,초,2023
서울특별시성동광진교육지원청,S010002193,서울중마초등학교,광진구,21,375,1,6,2,초,2023
서울특별시성동광진교육지원청,S010002194,서울행당초등학교,성동구,35,720,2,14,2,초,2023
서울특별시성북강북교육지원청,S010002292,서울개운초등학교,성북구,34,702,1,6,2,초,2023
서울특별시성북강북교육지원청,S010002293,서울길음초등학교,성북구,46,1015,1,4,2,초,2023
서울특별시성북강북교육지원청,S010002294,서울돈암초등학교,성북구,35,733,2,6,2,초,2023
서울특별시성북강북교육지원청,S010002295,서울동신초등학교,성북구,22,423,2,6,2,초,2023
서울특별시성북강북교육지원청,S010002296,서울미아초등학교,성북구,49,1188,2,7,2,초,2023
서울특별시성북강북교육지원청,S010002297,서울미양초등학교,강북구,26,440,2,9,2,초,2023
서울특별시성북강북교육지원청,S010002298,서울번동초등학교,강북구,26,520,2,10,2,초,2023
서울특별시성북강북교육지원청,S010002300,서울삼선초등학교,성북구,27,560,1,1,2,초,2023
서울특별시성북강북교육지원청,S010002301,서울삼양초등학교,강북구,26,451,2,9,2,초,2023
서울특별시성북강북교육지원청,S010002302,서울석관초등학교,성북구,30,616,2,8,2,초,2023
서울특별시성북강북교육지원청,S010002303,서울성북초등학교,성북구,15,205,2,6,2,초,2023
서울특별시성북강북교육지원청,S010002304,서울송중초등학교,강북구,36,726,2,13,2,초,2023
서울특별시성북강북교육지원청,S010002305,서울송천초등학교,강북구,24,505,1,6,2,초,2023
서울특별시성북강북교육지원청,S010002306,서울수송초등학교,강북구,29,572,2,6,2,초,2023
서울특별시성북강북교육지원청,S010002307,서울수유초등학교,강북구,30,640,2,8,2,초,2023
서울특별시성북강북교육지원청,S010002308,서울숭곡초등학교,성북구,33,672,2,12,2,초,2023
서울특별시성북강북교육지원청,S010002309,서울숭덕초등학교,성북구,51,1101,2,13,2,초,2023
서울특별시성북강북교육지원청,S010002310,서울숭례초등학교,성북구,35,682,3,10,2,초,2023
서울특별시성북강북교육지원청,S010002311,서울숭인초등학교,성북구,51,1066,2,13,2,초,2023
서울특별시성북강북교육지원청,S010002312,서울안암초등학교,성북구,17,288,2,12,2,초,2023
서울특별시성북강북교육지원청,S010002313,서울오현초등학교,강북구,17,287,1,3,2,초,2023
서울특별시성북강북교육지원청,S010002314,서울우이초등학교,강북구,47,1043,2,10,2,초,2023
서울특별시성북강북교육지원청,S010002315,서울월곡초등학교,성북구,19,343,2,5,2,초,2023
서울특별시성북강북교육지원청,S010002316,서울유현초등학교,강북구,18,311,2,9,2,초,2023
서울특별시성북강북교육지원청,S010002317,서울인수초등학교,강북구,34,693,2,14,2,초,2023
서울특별시성북강북교육지원청,S010002318,서울일신초등학교,성북구,33,736,1,2,2,초,2023
서울특별시성북강북교육지원청,S010002319,서울장곡초등학교,성북구,40,843,2,12,2,초,2023
서울특별시성북강북교육지원청,S010002320,서울장위초등학교,성북구,23,443,2,10,2,초,2023
서울특별시성북강북교육지원청,S010002321,서울정덕초등학교,성북구,46,953,2,10,2,초,2023
서울특별시성북강북교육지원청,S010002322,서울정릉초등학교,성북구,30,632,1,4,2,초,2023
서울특별시성북강북교육지원청,S010002323,서울정수초등학교,성북구,15,225,1,5,2,초,2023
서울특별시성북강북교육지원청,S010002324,서울청덕초등학교,성북구,18,320,2,8,2,초,2023
서울특별시성북강북교육지원청,S010002325,서울화계초등학교,강북구,31,628,2,11,2,초,2023
서울특별시중부교육지원청,S010002370,서울교동초등학교,종로구,12,161,1,2,2,초,2023
서울특별시중부교육지원청,S010002371,서울금양초등학교,용산구,34,627,1,3,2,초,2023
서울특별시중부교육지원청,S010002372,서울남산초등학교,중구,14,229,2,6,2,초,2023
서울특별시중부교육지원청,S010002373,서울남정초등학교,용산구,18,300,1,6,2,초,2023
서울특별시중부교육지원청,S010002375,서울덕수초등학교,중구,22,456,1,3,2,초,2023
서울특별시중부교육지원청,S010002376,서울독립문초등학교,종로구,24,476,1,6,2,초,2023
서울특별시중부교육지원청,S010002377,서울매동초등학교,종로구,13,174,1,5,2,초,2023
서울특별시중부교육지원청,S010002378,서울명신초등학교,종로구,18,284,2,5,2,초,2023
서울특별시중부교육지원청,S010002379,서울보광초등학교,용산구,20,235,2,8,2,초,2023
서울특별시중부교육지원청,S010002380,서울봉래초등학교,중구,23,422,2,10,2,초,2023
서울특별시중부교육지원청,S010002381,서울삼광초등학교,용산구,21,383,1,6,2,초,2023
서울특별시중부교육지원청,S010002382,서울서빙고초등학교,용산구,21,375,2,10,2,초,2023
서울특별시중부교육지원청,S010002383,서울세검정초등학교,종로구,37,779,1,5,2,초,2023
서울특별시성동광진교육지원청,S010002384,서울숭신초등학교,성동구,39,864,2,9,2,초,2023
서울특별시중부교육지원청,S010002385,서울신용산초등학교,용산구,62,1428,2,8,2,초,2023
서울특별시중부교육지원청,S010002386,서울용산초등학교,용산구,19,362,1,1,2,초,2023
서울특별시중부교육지원청,S010002387,서울용암초등학교,용산구,11,125,1,2,2,초,2023
서울특별시중부교육지원청,S010002388,서울원효초등학교,용산구,27,515,1,6,2,초,2023
서울특별시중부교육지원청,S010002389,서울이태원초등학교,용산구,17,239,2,7,2,초,2023
서울특별시중부교육지원청,S010002390,서울장충초등학교,중구,21,352,2,6,2,초,2023
서울특별시중부교육지원청,S010002392,서울창신초등학교,종로구,23,348,1,7,2,초,2023
서울특별시중부교육지원청,S010002393,서울청구초등학교,중구,30,544,2,5,2,초,2023
서울특별시중부교육지원청,S010002394,서울청운초등학교,종로구,24,438,2,5,2,초,2023
서울특별시중부교육지원청,S010002395,서울청파초등학교,용산구,20,381,2,3,2,초,2023
서울특별시중부교육지원청,S010002396,서울충무초등학교,중구,14,194,1,3,2,초,2023
서울특별시중부교육지원청,S010002397,서울한강초등학교,용산구,15,237,2,7,2,초,2023
서울특별시중부교육지원청,S010002398,서울한남초등학교,용산구,16,310,1,6,2,초,2023
서울특별시중부교육지원청,S010002399,서울혜화초등학교,종로구,27,471,2,6,2,초,2023
서울특별시중부교육지원청,S010002400,서울효제초등학교,종로구,13,209,1,6,2,초,2023
서울특별시중부교육지원청,S010002401,서울후암초등학교,용산구,19,270,2,9,2,초,2023
서울특별시중부교육지원청,S010002402,서울흥인초등학교,중구,19,370,1,6,2,초,2023
서울특별시강서양천교육지원청,S010002495,서울신기초등학교,양천구,20,408,1,5,2,초,2023
서울특별시남부교육지원청,S010005177,서울금동초등학교,금천구,32,688,1,2,2,초,2023
서울특별시동작관악교육지원청,S010005179,서울봉현초등학교,관악구,37,746,1,7,2,초,2023
서울특별시성동광진교육지원청,S010005203,서울광진초등학교,광진구,28,569,1,5,2,초,2023
서울특별시서부교육지원청,S010005213,서울연광초등학교,은평구,15,216,2,13,2,초,2023
서울특별시북부교육지원청,S010005215,서울가인초등학교,도봉구,22,407,2,12,2,초,2023
서울특별시동부교육지원청,S010005236,서울묵현초등학교,중랑구,27,487,2,9,2,초,2023
서울특별시성동광진교육지원청,S010005244,서울마장초등학교,성동구,25,462,1,2,2,초,2023
서울특별시서부교육지원청,S010005247,서울서신초등학교,은평구,23,433,2,5,2,초,2023
서울특별시성북강북교육지원청,S010005249,서울석계초등학교,성북구,24,449,1,0,2,초,2023
서울특별시동작관악교육지원청,S010005251,서울보라매초등학교,동작구,55,1333,2,11,2,초,2023
서울특별시강서양천교육지원청,S010005253,서울염경초등학교,강서구,41,887,1,6,2,초,2023
서울특별시동작관악교육지원청,S010005257,서울조원초등학교,관악구,25,445,2,7,2,초,2023
서울특별시강서양천교육지원청,S010005259,서울화일초등학교,강서구,35,644,3,15,2,초,2023
서울특별시성동광진교육지원청,S010005269,서울행현초등학교,성동구,30,583,1,1,2,초,2023
서울특별시성북강북교육지원청,S010005272,서울길원초등학교,성북구,51,1243,2,11,2,초,2023
서울특별시성북강북교육지원청,S010005282,서울장월초등학교,성북구,29,693,1,3,2,초,2023
서울특별시동부교육지원청,S010005283,서울휘봉초등학교,동대문구,35,736,2,13,2,초,2023
서울특별시서부교육지원청,S010005370,서울상지초등학교,마포구,29,595,2,9,2,초,2023
서울특별시중부교육지원청,S010005374,서울신당초등학교,중구,17,342,1,3,2,초,2023
서울특별시강동송파교육지원청,S010005386,서울문현초등학교,송파구,41,842,2,9,2,초,2023
서울특별시강서양천교육지원청,S010005496,서울수명초등학교,강서구,45,951,1,6,2,초,2023
서울특별시서부교육지원청,S010005502,서울은명초등학교,은평구,51,1191,2,15,2,초,2023
서울특별시강동송파교육지원청,S010005503,서울개롱초등학교,송파구,18,349,1,7,2,초,2023
서울특별시서부교육지원청,S010005505,서울진관초등학교,은평구,38,788,2,8,2,초,2023
서울특별시강서양천교육지원청,S010005507,서울목운초등학교,양천구,51,1596,1,8,2,초,2023
서울특별시성동광진교육지원청,S010005513,서울송원초등학교,성동구,15,250,1,2,2,초,2023
서울특별시강동송파교육지원청,S010005527,서울강명초등학교,강동구,33,662,2,10,2,초,2023
서울특별시강서양천교육지원청,S010005546,서울등마초등학교,강서구,36,738,2,13,2,초,2023
서울특별시강서양천교육지원청,S010005548,서울신은초등학교,양천구,34,562,2,5,2,초,2023
서울특별시강남서초교육지원청,S010005549,서울우면초등학교,서초구,40,870,1,4,2,초,2023
서울특별시성동광진교육지원청,S010005551,서울동호초등학교,성동구,23,433,1,4,2,초,2023
서울특별시남부교육지원청,S010005553,서울천왕초등학교,구로구,36,733,3,12,2,초,2023
서울특별시서부교육지원청,S010005555,서울하늘초등학교,마포구,26,494,2,8,2,초,2023
서울특별시서부교육지원청,S010005557,서울은빛초등학교,은평구,31,620,3,17,2,초,2023
서울특별시서부교육지원청,S010005559,서울수리초등학교,은평구,21,401,2,9,2,초,2023
서울특별시동작관악교육지원청,S010005567,서울상현초등학교,동작구,37,698,2,8,2,초,2023
서울특별시서부교육지원청,S010005577,서울구현초등학교,은평구,28,549,3,15,2,초,2023
서울특별시서부교육지원청,S010005581,서울은진초등학교,은평구,30,627,1,7,2,초,2023
서울특별시서부교육지원청,S010005597,서울가재울초등학교,서대문구,66,1732,2,14,2,초,2023
서울특별시강동송파교육지원청,S010005599,서울위례솔초등학교,송파구,41,941,1,6,2,초,2023
서울특별시강동송파교육지원청,S010005600,서울고현초등학교,강동구,50,1338,1,7,2,초,2023
서울특별시서부교육지원청,S010005601,서울어울초등학교,은평구,27,519,1,3,2,초,2023
서울특별시동부교육지원청,S010005606,서울새솔초등학교,중랑구,43,890,2,10,2,초,2023
서울특별시강남서초교육지원청,S010005828,서울율현초등학교,강남구,46,889,2,9,2,초,2023
서울특별시강남서초교육지원청,S010005830,서울우솔초등학교,서초구,28,579,2,8,2,초,2023
서울특별시강남서초교육지원청,S010005831,서울자곡초등학교,강남구,31,618,2,10,2,초,2023
서울특별시강남서초교육지원청,S010005832,서울세명초등학교,강남구,43,880,2,7,2,초,2023
서울특별시강동송파교육지원청,S010006043,서울송례초등학교,송파구,56,1475,2,15,2,초,2023
서울특별시강동송파교육지원청,S010006211,서울위례별초등학교,송파구,70,1722,3,21,2,초,2023
서울특별시강동송파교육지원청,S010006385,서울강솔초등학교,강동구,23,451,1,6,2,초,2023
서울특별시남부교육지원청,S010006386,서울금나래초등학교,금천구,48,1021,3,4,2,초,2023
서울특별시남부교육지원청,S010006431,서울하늘숲초등학교,구로구,30,565,2,10,2,초,2023
서울특별시남부교육지원청,S010006432,서울항동초등학교,구로구,60,1316,2,12,2,초,2023
서울특별시강동송파교육지원청,S010006433,서울해누리초등학교,송파구,29,659,1,6,2,초,2023
서울특별시동부교육지원청,S010006476,서울양원숲초등학교,중랑구,23,506,1,4,2,초,2023
서울특별시강동송파교육지원청,S010006543,서울강빛초등학교,강동구,32,622,1,1,2,초,2023
교육부,S000003514,서울대학교사범대학부설중학교,성북구,25,559,1,6,3,중,2023
교육부,S000003562,서울대학교사범대학부설여자중학교,종로구,19,335,1,7,3,중,2023
서울특별시강남서초교육지원청,S010000698,개원중학교,강남구,30,896,3,19,3,중,2023
서울특별시강남서초교육지원청,S010000700,경원중학교,서초구,35,1056,1,6,3,중,2023
서울특별시강남서초교육지원청,S010000701,구룡중학교,강남구,29,784,1,6,3,중,2023
서울특별시강남서초교육지원청,S010000706,대왕중학교,강남구,28,892,1,6,3,중,2023
서울특별시강남서초교육지원청,S010000709,도곡중학교,강남구,24,709,1,7,3,중,2023
서울특별시강남서초교육지원청,S010000712,방배중학교,서초구,23,549,1,6,3,중,2023
서울특별시강남서초교육지원청,S010000716,서일중학교,서초구,34,1059,1,6,3,중,2023
서울특별시강남서초교육지원청,S010000717,서초중학교,서초구,27,696,1,7,3,중,2023
서울특별시강남서초교육지원청,S010000719,수서중학교,강남구,25,507,2,11,3,중,2023
서울특별시강남서초교육지원청,S010000723,신반포중학교,서초구,30,820,1,4,3,중,2023
서울특별시강남서초교육지원청,S010000724,신사중학교,강남구,16,366,1,7,3,중,2023
서울특별시강남서초교육지원청,S010000725,언남중학교,서초구,17,364,1,6,3,중,2023
서울특별시강남서초교육지원청,S010000726,언북중학교,강남구,15,321,1,7,3,중,2023
서울특별시강남서초교육지원청,S010000728,역삼중학교,강남구,36,1175,1,6,3,중,2023
서울특별시강남서초교육지원청,S010000729,영동중학교,서초구,34,1003,1,6,3,중,2023
서울특별시강남서초교육지원청,S010000730,원촌중학교,서초구,40,1175,1,4,3,중,2023
서울특별시강동송파교육지원청,S010000856,가락중학교,송파구,20,473,1,3,3,중,2023
서울특별시강동송파교육지원청,S010000857,가원중학교,송파구,19,425,1,2,3,중,2023
서울특별시강동송파교육지원청,S010000858,강일중학교,강동구,23,636,1,3,3,중,2023
서울특별시강동송파교육지원청,S010000860,고덕중학교,강동구,49,1389,1,5,3,중,2023
서울특별시강동송파교육지원청,S010000863,둔촌중학교,강동구,13,252,1,4,3,중,2023
서울특별시강동송파교육지원청,S010000864,명일중학교,강동구,38,982,2,9,3,중,2023
서울특별시강동송파교육지원청,S010000865,문정중학교,송파구,19,406,1,4,3,중,2023
서울특별시강동송파교육지원청,S010000866,방산중학교,송파구,19,440,1,5,3,중,2023
서울특별시강동송파교육지원청,S010000867,방이중학교,송파구,15,319,1,7,3,중,2023
서울특별시강동송파교육지원청,S010000874,성내중학교,강동구,21,492,1,7,3,중,2023
서울특별시강동송파교육지원청,S010000877,송파중학교,송파구,35,869,2,10,3,중,2023
서울특별시강동송파교육지원청,S010000878,신명중학교,강동구,22,494,1,5,3,중,2023
서울특별시강동송파교육지원청,S010000879,신암중학교,강동구,22,523,1,6,3,중,2023
서울특별시강동송파교육지원청,S010000880,신천중학교,송파구,37,1121,1,7,3,중,2023
서울특별시강동송파교육지원청,S010000885,오주중학교,송파구,19,423,2,13,3,중,2023
서울특별시강동송파교육지원청,S010000887,잠신중학교,송파구,38,1115,2,12,3,중,2023
서울특별시강동송파교육지원청,S010000890,천일중학교,강동구,21,475,2,13,3,중,2023
서울특별시강동송파교육지원청,S010000891,천호중학교,강동구,20,448,2,15,3,중,2023
서울특별시강동송파교육지원청,S010000892,풍납중학교,송파구,17,331,2,10,3,중,2023
서울특별시강동송파교육지원청,S010000895,한산중학교,강동구,14,325,1,5,3,중,2023
서울특별시강서양천교육지원청,S010000967,강신중학교,양천구,35,889,1,7,3,중,2023
서울특별시강서양천교육지원청,S010000970,공항중학교,강서구,23,526,2,8,3,중,2023
서울특별시강서양천교육지원청,S010000971,금옥중학교,양천구,33,780,1,6,3,중,2023
서울특별시강서양천교육지원청,S010000974,등원중학교,강서구,15,266,2,13,3,중,2023
서울특별시강서양천교육지원청,S010000978,목동중학교,양천구,47,1355,2,8,3,중,2023
서울특별시강서양천교육지원청,S010000980,방원중학교,강서구,15,327,1,6,3,중,2023
서울특별시강서양천교육지원청,S010000982,백석중학교,강서구,25,565,1,6,3,중,2023
서울특별시강서양천교육지원청,S010000985,성재중학교,강서구,18,376,1,6,3,중,2023
서울특별시강서양천교육지원청,S010000987,신남중학교,양천구,27,670,1,6,3,중,2023
서울특별시강서양천교육지원청,S010000989,신서중학교,양천구,45,1176,2,14,3,중,2023
서울특별시강서양천교육지원청,S010000990,신원중학교,양천구,14,233,2,7,3,중,2023
서울특별시강서양천교육지원청,S010000991,신월중학교,양천구,32,739,2,14,3,중,2023
서울특별시강서양천교육지원청,S010000993,신화중학교,양천구,10,228,1,1,3,중,2023
서울특별시강서양천교육지원청,S010000994,양강중학교,양천구,35,794,2,13,3,중,2023
서울특별시강서양천교육지원청,S010000995,양동중학교,양천구,29,632,2,3,3,중,2023
서울특별시강서양천교육지원청,S010001003,화원중학교,강서구,23,544,1,4,3,중,2023
서울특별시남부교육지원청,S010001165,가산중학교,금천구,20,423,2,11,3,중,2023
서울특별시남부교육지원청,S010001166,개봉중학교,구로구,18,379,2,3,3,중,2023
서울특별시남부교육지원청,S010001168,고척중학교,구로구,34,815,1,3,3,중,2023
서울특별시남부교육지원청,S010001169,구로중학교,구로구,21,391,1,6,3,중,2023
서울특별시남부교육지원청,S010001170,구일중학교,구로구,24,574,1,4,3,중,2023
서울특별시남부교육지원청,S010001171,난곡중학교,금천구,13,225,1,6,3,중,2023
서울특별시남부교육지원청,S010001173,당산중학교,영등포구,19,438,1,6,3,중,2023
서울특별시남부교육지원청,S010001174,대림중학교,영등포구,25,451,1,5,3,중,2023
서울특별시남부교육지원청,S010001175,대영중학교,영등포구,25,614,1,6,3,중,2023
서울특별시남부교육지원청,S010001178,문성중학교,금천구,13,223,1,4,3,중,2023
서울특별시남부교육지원청,S010001180,세일중학교,금천구,15,323,2,5,3,중,2023
서울특별시남부교육지원청,S010001181,시흥중학교,금천구,25,521,3,19,3,중,2023
서울특별시남부교육지원청,S010001182,신도림중학교,구로구,37,1054,1,4,3,중,2023
서울특별시남부교육지원청,S010001183,안천중학교,금천구,20,458,1,6,3,중,2023
서울특별시남부교육지원청,S010001184,선유중학교,영등포구,15,356,1,4,3,중,2023
서울특별시남부교육지원청,S010001185,양화중학교,영등포구,26,610,1,7,3,중,2023
서울특별시남부교육지원청,S010001186,여의도중학교,영등포구,27,616,2,10,3,중,2023
서울특별시남부교육지원청,S010001187,영남중학교,영등포구,21,433,3,13,3,중,2023
서울특별시남부교육지원청,S010001188,영림중학교,구로구,25,526,1,1,3,중,2023
서울특별시남부교육지원청,S010001189,영서중학교,구로구,26,548,3,5,3,중,2023
서울특별시남부교육지원청,S010001190,영원중학교,영등포구,23,493,2,8,3,중,2023
서울특별시남부교육지원청,S010001191,오남중학교,구로구,25,578,1,7,3,중,2023
서울특별시남부교육지원청,S010001192,경인중학교,구로구,29,632,3,12,3,중,2023
서울특별시남부교육지원청,S010001193,오류중학교,구로구,16,321,1,5,3,중,2023
서울특별시남부교육지원청,S010001196,한울중학교,금천구,26,542,2,9,3,중,2023
서울특별시동부교육지원청,S010001368,동대문중학교,동대문구,24,578,2,9,3,중,2023
서울특별시동부교육지원청,S010001369,동원중학교,중랑구,16,383,1,4,3,중,2023
서울특별시동부교육지원청,S010001370,면목중학교,중랑구,21,463,1,1,3,중,2023
서울특별시동부교육지원청,S010001371,봉화중학교,중랑구,15,263,2,7,3,중,2023
서울특별시동부교육지원청,S010001372,상봉중학교,중랑구,28,691,1,6,3,중,2023
서울특별시동부교육지원청,S010001373,성일중학교,동대문구,14,318,1,5,3,중,2023
서울특별시동부교육지원청,S010001375,숭인중학교,동대문구,16,328,2,5,3,중,2023
서울특별시동부교육지원청,S010001376,신현중학교,중랑구,29,695,2,12,3,중,2023
서울특별시동부교육지원청,S010001378,용마중학교,중랑구,21,466,2,9,3,중,2023
서울특별시동부교육지원청,S010001380,장안중학교,중랑구,20,415,3,11,3,중,2023
서울특별시동부교육지원청,S010001381,장평중학교,동대문구,28,715,2,9,3,중,2023
서울특별시동부교육지원청,S010001383,전동중학교,동대문구,19,425,2,10,3,중,2023
서울특별시동부교육지원청,S010001384,전일중학교,동대문구,17,382,1,2,3,중,2023
서울특별시동부교육지원청,S010001386,중랑중학교,중랑구,16,347,1,4,3,중,2023
서울특별시동부교육지원청,S010001387,중화중학교,중랑구,22,444,3,12,3,중,2023
서울특별시동부교육지원청,S010001388,청량중학교,동대문구,19,375,3,9,3,중,2023
서울특별시동부교육지원청,S010001389,태릉중학교,중랑구,17,403,1,6,3,중,2023
서울특별시동부교육지원청,S010001393,휘경중학교,동대문구,15,302,2,4,3,중,2023
서울특별시동작관악교육지원청,S010001545,강남중학교,동작구,14,262,1,3,3,중,2023
서울특별시동작관악교육지원청,S010001546,강현중학교,동작구,16,371,1,8,3,중,2023
서울특별시동작관악교육지원청,S010001547,관악중학교,관악구,14,292,1,4,3,중,2023
서울특별시동작관악교육지원청,S010001549,국사봉중학교,동작구,17,351,2,8,3,중,2023
서울특별시동작관악교육지원청,S010001550,난우중학교,관악구,22,516,2,9,3,중,2023
서울특별시동작관악교육지원청,S010001552,남서울중학교,관악구,14,271,2,9,3,중,2023
